Frequency,XinV,YinV,RinV,outputphase
0.5,3.24252e-005,0.000279428,0.000281336,83.208
0.5,3.24252e-005,0.000279428,0.000281336,83.208
0.5,3.24252e-005,0.000276567,0.000278475,83.28
0.5,3.05178e-005,0.000272753,0.00027466,83.46
0.5,3.05178e-005,0.000275614,0.000277521,83.658
0.5,3.05178e-005,0.000277521,0.000279428,83.706
0.5,3.24252e-005,0.000275614,0.000277521,83.112
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.33788e-005,0.000275614,0.000277521,82.98
0.5,3.14715e-005,0.000278475,0.000280382,83.448
0.5,3.33788e-005,0.000280382,0.000283243,83.112
0.5,3.71935e-005,0.000278475,0.000281336,82.254
0.5,3.81472e-005,0.000275614,0.000278475,82.026
0.5,3.62399e-005,0.000273706,0.000276567,82.38
0.5,3.52862e-005,0.000275614,0.000277521,82.704
0.5,3.52862e-005,0.000278475,0.000280382,82.788
0.5,3.71935e-005,0.000278475,0.000281336,82.386
0.5,3.91009e-005,0.000276567,0.000278475,81.774
0.5,3.71935e-005,0.000275614,0.000278475,82.158
0.5,3.33788e-005,0.000276567,0.000278475,82.992
0.5,3.52862e-005,0.000279428,0.000281336,82.806
0.5,3.71935e-005,0.000279428,0.000282289,82.272
0.5,3.81472e-005,0.000276567,0.000279428,82.062
0.5,3.52862e-005,0.00027466,0.000276567,82.686
0.5,3.05178e-005,0.000276567,0.000278475,83.538
0.5,3.05178e-005,0.000279428,0.000281336,83.616
0.5,3.52862e-005,0.000280382,0.000282289,82.824
0.5,3.71935e-005,0.000277521,0.000280382,82.35
