Frequency,XinV,YinV,RinV,outputphase
0.6,-2.57493e-005,0.000180245,0.000182153,97.98
0.6,-2.76567e-005,0.000176431,0.000179292,98.76
0.6,-2.28883e-005,0.000181199,0.000182153,96.918
0.6,-3.14715e-005,0.000183106,0.000185967,99.498
0.6,-2.6703e-005,0.000175477,0.000177384,98.406
0.6,-2.6703e-005,0.000183106,0.000185014,98.07
0.6,-3.43325e-005,0.000179292,0.000183106,100.698
0.6,-2.86103e-005,0.000179292,0.000181199,98.838
0.6,-2.9564e-005,0.000181199,0.00018406,99.156
0.6,-2.6703e-005,0.000174523,0.000176431,98.436
0.6,-2.57493e-005,0.000180245,0.000182153,97.98
0.6,-3.14715e-005,0.000177384,0.000180245,99.774
0.6,-2.57493e-005,0.00017357,0.000175477,98.286
0.6,-2.9564e-005,0.000179292,0.000181199,99.084
0.6,-2.6703e-005,0.00017357,0.000175477,98.502
0.6,-2.19346e-005,0.000178338,0.000179292,96.81
0.6,-2.6703e-005,0.000177384,0.000179292,98.52
0.6,-2.28883e-005,0.000174523,0.000176431,97.152
0.6,-2.47956e-005,0.000183106,0.000185014,97.434
0.6,-2.86103e-005,0.000179292,0.000181199,98.874
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-2.9564e-005,0.000179292,0.000181199,99.048
0.6,-2.0981e-005,0.000174523,0.000176431,96.72
0.6,-2.28883e-005,0.000181199,0.000182153,96.918
0.6,-2.76567e-005,0.000176431,0.000178338,98.796
0.6,-2.00273e-005,0.000176431,0.000178338,96.222
0.6,-2.86103e-005,0.000180245,0.000182153,98.808
0.6,-2.76567e-005,0.000176431,0.000179292,98.76
0.6,-2.6703e-005,0.00018406,0.000185967,98.22
0.6,-3.33788e-005,0.000180245,0.000183106,100.452
0.6,-3.05178e-005,0.000177384,0.000180245,99.564
0.6,-3.62399e-005,0.000183106,0.000185967,101.112
0.6,-3.52862e-005,0.000176431,0.000179292,101.1
0.6,-2.9564e-005,0.000179292,0.000181199,99.048
0.6,-3.05178e-005,0.000177384,0.000180245,99.564
0.6,-2.0981e-005,0.000175477,0.000176431,96.696
0.6,-2.47956e-005,0.000180245,0.000182153,97.776
0.6,-2.86103e-005,0.000174523,0.000176431,99.072
0.6,-2.47956e-005,0.000177384,0.000179292,97.89
0.6,-3.43325e-005,0.000177384,0.000181199,100.812
0.6,-2.86103e-005,0.00017357,0.000175477,99.144
0.6,-2.86103e-005,0.000179292,0.000181199,98.838
0.6,-2.9564e-005,0.00017357,0.000176431,99.57
0.6,-2.19346e-005,0.000174523,0.000176431,96.936
0.6,-2.86103e-005,0.000176431,0.000179292,98.97
0.6,-2.47956e-005,0.000174523,0.000176431,97.794
0.6,-2.57493e-005,0.000183106,0.000185014,97.866
0.6,-3.05178e-005,0.000176431,0.000179292,99.636
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-2.6703e-005,0.000180245,0.000182153,98.394
0.6,-2.47956e-005,0.000174523,0.000176431,98.01
0.6,-2.47956e-005,0.000183106,0.000185014,97.638
0.6,-2.86103e-005,0.000179292,0.000181199,98.874
0.6,-2.47956e-005,0.000178338,0.000179292,97.65
0.6,-3.33788e-005,0.000182153,0.000185014,100.14
0.6,-3.14715e-005,0.000175477,0.000178338,99.882
0.6,-3.05178e-005,0.000181199,0.00018406,99.36
