Frequency,XinV,YinV,RinV,outputphase
0.6,-2.45572e-005,0.000182153,0.000183822,97.602
0.6,-1.9312e-005,0.000179292,0.000180245,96.102
0.6,-1.74047e-005,0.000174762,0.000175715,95.658
0.6,-1.90736e-005,0.000170947,0.000171901,96.342
0.6,-2.28883e-005,0.000164987,0.000166656,97.872
0.6,-2.71798e-005,0.000161649,0.000163794,99.48
0.6,-3.38557e-005,0.000163556,0.000167132,101.622
0.6,-3.8624e-005,0.000166656,0.000170947,102.996
0.6,-4.10082e-005,0.000173331,0.0001781,103.242
0.6,-3.93393e-005,0.000178338,0.00018263,102.426
0.6,-3.67167e-005,0.00018406,0.000187636,101.262
0.6,-3.09946e-005,0.000189067,0.000191451,99.258
0.6,-2.45572e-005,0.000187875,0.000189544,97.428
0.6,-1.9312e-005,0.000185729,0.000186683,95.886
0.6,-1.83583e-005,0.000180722,0.000181437,95.736
0.6,-2.05041e-005,0.000171901,0.000173093,96.798
0.6,-2.33651e-005,0.00016594,0.000167609,97.944
0.6,-2.78951e-005,0.000163318,0.000165463,99.612
0.6,-3.48093e-005,0.000166894,0.00017047,101.73
0.6,-3.91009e-005,0.000169755,0.000174285,102.93
0.6,-4.10082e-005,0.000174762,0.00017953,103.188
0.6,-4.24387e-005,0.000178815,0.000183822,103.32
0.6,-3.8624e-005,0.000184537,0.00018859,101.778
0.6,-3.02793e-005,0.000185967,0.000188352,99.21
0.6,-2.3842e-005,0.000180722,0.000182153,97.506
0.6,-2.00273e-005,0.000175477,0.000176431,96.504
0.6,-1.83583e-005,0.000168324,0.000169278,96.156
0.6,-2.12194e-005,0.000162364,0.000163794,97.362
0.6,-2.62262e-005,0.000161887,0.000164033,99.174
0.6,-3.33788e-005,0.000163794,0.000167132,101.49
0.6,-3.8624e-005,0.000169993,0.000174285,102.75
0.6,-4.17235e-005,0.000175477,0.000180484,103.344
0.6,-3.93393e-005,0.000180961,0.000185014,102.21
0.6,-3.33788e-005,0.00018859,0.000191689,100.008
0.6,-2.6703e-005,0.000186921,0.000188828,98.058
0.6,-1.85968e-005,0.000185252,0.000185967,95.646
0.6,-1.45436e-005,0.000179292,0.000180007,94.62
0.6,-1.54973e-005,0.00017047,0.000170947,95.142
0.6,-2.2173e-005,0.00016451,0.00016594,97.608
0.6,-2.83719e-005,0.000165463,0.000167609,99.66
0.6,-3.48093e-005,0.000165463,0.000169278,101.82
0.6,-4.0293e-005,0.000170947,0.000175715,103.206
0.6,-3.98161e-005,0.000181199,0.000185491,102.336
0.6,-3.48093e-005,0.000187636,0.000190974,100.458
0.6,-2.76567e-005,0.000186921,0.000188828,98.364
0.6,-2.2173e-005,0.000185252,0.000186683,96.762
0.6,-1.78815e-005,0.000182153,0.000182868,95.592
0.6,-1.66894e-005,0.000174523,0.000175477,95.448
0.6,-2.02657e-005,0.00016904,0.000169993,96.804
0.6,-2.64646e-005,0.000168086,0.000169993,98.898
0.6,-3.2902e-005,0.000167371,0.00017047,101.088
0.6,-3.95777e-005,0.000169755,0.000174285,103.092
