Frequency,XinV,YinV,RinV,outputphase
1.0,2.50341e-005,0.000522617,0.000523333,87.246
1.0,2.55109e-005,0.000518803,0.000519518,87.168
1.0,2.62262e-005,0.000516418,0.000517134,87.084
1.0,2.90872e-005,0.000514273,0.000515226,86.754
1.0,3.26636e-005,0.000513796,0.000514749,86.364
1.0,3.5763e-005,0.000514988,0.000516418,86.004
1.0,3.91009e-005,0.000517134,0.000518803,85.668
1.0,4.0293e-005,0.000520233,0.000521664,85.566
1.0,4.05314e-005,0.000522856,0.000524286,85.554
1.0,3.91009e-005,0.00052524,0.00052667,85.734
1.0,3.64783e-005,0.000528101,0.000529531,86.028
1.0,3.26636e-005,0.000530008,0.000530962,86.472
1.0,2.98024e-005,0.000528101,0.000529055,86.766
1.0,2.64646e-005,0.00052524,0.000525955,87.114
1.0,2.47956e-005,0.000521187,0.000521902,87.252
1.0,2.59877e-005,0.000517134,0.00051761,87.12
1.0,2.86103e-005,0.00051618,0.000517134,86.82
1.0,3.26636e-005,0.000515465,0.000516418,86.376
1.0,3.5763e-005,0.000516657,0.000518087,86.016
1.0,3.98161e-005,0.000519279,0.00052071,85.614
1.0,4.12466e-005,0.000522379,0.000524048,85.476
1.0,3.98161e-005,0.000525955,0.000527624,85.668
1.0,3.74319e-005,0.000529293,0.000530723,85.932
1.0,3.40941e-005,0.000530247,0.000531439,86.298
1.0,2.98024e-005,0.000529293,0.000530008,86.772
1.0,2.62262e-005,0.000527386,0.000528101,87.144
1.0,2.47956e-005,0.000524048,0.000524763,87.288
1.0,2.50341e-005,0.000519041,0.000519756,87.222
1.0,2.76567e-005,0.000515465,0.000515942,86.928
1.0,3.26636e-005,0.000513796,0.000514749,86.364
1.0,3.69551e-005,0.000514273,0.000515465,85.866
1.0,3.95777e-005,0.000517372,0.000518803,85.62
1.0,4.0293e-005,0.000520948,0.000522617,85.554
1.0,3.93393e-005,0.000524763,0.000526194,85.698
1.0,3.60014e-005,0.000526909,0.000528101,86.076
1.0,3.19483e-005,0.000528578,0.000529531,86.52
1.0,2.86103e-005,0.000526194,0.000526909,86.88
1.0,2.69414e-005,0.000522617,0.000523333,87.024
1.0,2.83719e-005,0.000518803,0.000519518,86.856
1.0,3.31404e-005,0.000514988,0.000515942,86.316
1.0,3.67167e-005,0.000514273,0.000515465,85.902
1.0,3.91009e-005,0.000516418,0.000517849,85.644
1.0,3.91009e-005,0.000521425,0.000523094,85.704
1.0,3.98161e-005,0.00052524,0.000526909,85.662
1.0,3.69551e-005,0.000528816,0.000530247,85.98
1.0,3.31404e-005,0.000530008,0.000530962,86.406
1.0,2.98024e-005,0.000527862,0.000528578,86.748
1.0,2.78951e-005,0.000524286,0.000524763,86.94
1.0,2.83719e-005,0.000519995,0.000520948,86.862
1.0,3.12331e-005,0.000514988,0.000515942,86.52
1.0,3.5763e-005,0.000513557,0.000514749,85.992
1.0,4.00546e-005,0.000515703,0.000517134,85.548
1.0,4.17235e-005,0.000519518,0.000521187,85.398
1.0,4.07698e-005,0.000523094,0.000524763,85.542
1.0,3.69551e-005,0.000527147,0.000528578,85.986
1.0,3.12331e-005,0.000528578,0.000529531,86.61
1.0,2.74183e-005,0.000526909,0.000527624,87.012
1.0,2.62262e-005,0.000523094,0.000523571,87.12
1.0,2.69414e-005,0.000518087,0.000518803,87.018
1.0,2.98024e-005,0.000515465,0.00051618,86.67
1.0,3.48093e-005,0.000515465,0.000516657,86.136
1.0,3.79088e-005,0.000518564,0.000519756,85.812
1.0,3.91009e-005,0.000521902,0.000523571,85.692
1.0,3.74319e-005,0.000525955,0.000527386,85.926
1.0,3.45709e-005,0.000528578,0.00052977,86.25
1.0,3.00409e-005,0.000527624,0.000528578,86.73
1.0,2.69414e-005,0.000525001,0.000525717,87.06
1.0,2.59877e-005,0.000520948,0.000521664,87.126
1.0,2.81335e-005,0.000517134,0.000517849,86.88
1.0,3.24252e-005,0.000514749,0.000515703,86.388
1.0,3.71935e-005,0.000515942,0.000517134,85.86
1.0,3.98161e-005,0.000519041,0.000520471,85.614
1.0,3.91009e-005,0.000525001,0.000526432,85.734
1.0,3.62399e-005,0.000529055,0.000530247,86.07
1.0,3.2902e-005,0.000529293,0.000530247,86.43
1.0,2.86103e-005,0.00052667,0.000527624,86.886
1.0,2.59877e-005,0.000521902,0.000522617,87.132
1.0,2.59877e-005,0.00051761,0.000518326,87.126
1.0,2.98024e-005,0.000516418,0.000517372,86.676
